antibody_id,cdr_pc_1,cdr_pc_2,cdr_pc_3,cdr_pc_4,cdr_pc_5,cdr_pc_6,cdr_pc_7,cdr_pc_8,cdr_pc_9,cdr_pc_10,cdr_pc_11,cdr_pc_12,cdr_pc_13,cdr_pc_14,cdr_pc_15,cdr_pc_16,cdr_pc_17,cdr_pc_18,cdr_pc_19,cdr_pc_20,mi_5_10,mi_5_15,mi_10_15,mi_20_25,mi_20_30,mi_25_30,isotype_confidence,is_IgG,is_IgA,is_IgM,is_IgE,is_IgD,l1_Y_count,vl_hydrophobic_core_count,l3_K_count,l1_L_count,vl_entropy_normalized,vh_aa_diversity,vh_hydrophobic_core_count,vh_charge_separation,vl_turn_formers_count,vl_surface_curvature_std,vl_hydrophobic_density,vl_thermostable_DY_count,vl_surface_curvature_min,vl_surface_curvature_max,vh_helix_breakers_propensity,vl_thermal_motif_ratio,vh_sequence_entropy,vl_max_hydrophobic_patch,vl_hydrophobic_clustering,vh_hydrophobic_risk,vh_motif_risk,vl_surface_curvature_mean,vl_thermostable_YY_count,vl_helix_breakers_count,combined_net_charge,vh_vl_charge_balance,vh_hydrophobic_ratio,vh_entropy_normalized,vh_stabilizing_WGKG_count,vh_thermolabile_GG_count,vl_hydrophobic_surface_area,vl_hydrophobic_ratio,vh_thermostable_WG_count,vl_thermal_stability_range,vl_electrostatic_risk,vl_sheet_breakers_count,vh_high_curvature_regions,vh_entropy_variation,full_charge_clusters_density,vh_turn_formers_propensity,vl_sequence_entropy,vh_sheet_breakers_propensity,vh_cysteine_count,vl_sheet_formers_count,vh_negative_charge_count,vh_thermolabile_NG_count,vl_hydrophobic_risk,vl_patch_risk,vh_thermal_stability_std,vl_thermal_stability_sum,l3_R_count,vh_thermal_stability_range,vl_thermal_stability_std,l3_L_count,full_charge_clusters_count
GDPa1-219,2.9946899160327063,0.9348291757923167,4.767915750128893,-1.2669951258082492,-2.972354591314516,-0.6490871193885769,1.3066120490510986,-0.4537562462393205,0.05992062841756698,-0.292992430256249,-3.077817139097316,-0.14049939430686798,-0.9162487959781425,0.7984630635944243,-0.8511439183981635,1.1782806159663002,0.8720498583178615,0.8976439353975131,0.5902559988202962,-0.37001657898638085,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,2.0,47.0,3.0,4.0,1.0,1.0,3.0,9.0,1.0,6.0,83.73949579831933,6.0,7.0,8.0,77.73584905660377,1.0,16.0,9.0,5.0,-9.400000000000002,1.0,28.0,28.0,17.0,17.0,17.0,-9.9,14.0,14.0,14.0,6.0,29.0,64.0,38.0,56.0,35.951388888888886,22.0,7.0,36.0,32.0,32.0,57.0,42.0,33.07142857142857,36.0,30.0,32.0,41.5,64.0,88.0,9.0,64.0,107.6,195.6
GDPa1-220,-0.24665438210971036,1.9058894437111404,0.04598102425692755,1.6765706083438823,-1.3094192310240262,1.2177999288184234,-0.8206309608113894,-0.9144561618111857,-1.3913188932991751,0.08026899490548757,1.8299615239278046,0.2169687900966261,-0.4785237709619815,-0.736340425043452,0.6978782967269134,-0.14807122899438405,0.09911749203337893,-0.006809607169131827,-1.044842540331628,-0.43887823178710433,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,47.0,2.0,5.285714285714286,0.6666666666666666,1.0,5.0,11.0,3.0,3.5,81.01694915254237,8.0,11.0,6.0,82.22222222222223,0.0,14.0,10.0,0.5,-4.300000000000001,3.0,33.0,33.0,15.0,15.0,15.0,-7.8,16.0,16.0,16.0,3.5,29.0,65.0,40.0,52.0,37.55714285714286,33.0,6.5,37.0,42.0,42.0,53.0,33.0,37.43181818181818,32.0,32.0,33.0,74.0,65.0,101.4,74.0,65.0,129.7,231.1
GDPa1-221,-1.9465731290559662,2.313171807031291,0.4049232587631651,1.3624976883148234,-0.07588012763521733,2.1022252616810064,-1.4045872127353716,1.7934123494862948,-0.09178808970314677,0.33579261855382436,1.0653691366869351,0.8346082888599854,0.5025482141659935,-1.990032421288697,-1.9919231487235054,0.06423985819710795,0.9825261122579102,-2.0154487847050797,0.3617404424234838,-1.18622188579703,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,47.0,1.0,3.888888888888889,0.6666666666666666,1.0,2.0,10.0,2.0,3.5,82.95081967213115,10.0,9.0,8.0,80.0,0.0,15.0,10.0,5.5,-5.600000000000001,-2.0,31.0,31.0,15.0,15.0,15.0,-12.8,19.0,19.0,19.0,3.5,30.0,65.0,40.0,51.0,36.333333333333336,24.0,1.5,35.0,45.0,45.0,55.0,38.0,30.877777777777776,37.0,37.0,30.0,74.0,65.0,103.9,74.0,65.0,131.9,235.8
GDPa1-222,2.317336408376697,-0.4804979699690947,0.42728832983116916,2.195099050376687,1.0907423855164635,-1.1138236349528388,0.3615047437528285,0.03581176421212992,0.2556769313136069,-1.04793915485052,0.5817686541658762,0.17995044913189534,0.08977048251507705,-1.071157931767808,0.9145994664359772,0.19429949845429575,-0.7858151856510278,-0.0468456799547329,0.6238759908627808,0.7281925125846785,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,0.0,6.142857142857143,0.8,3.0,3.0,7.0,3.5,1.0,78.90756302521008,7.0,11.0,6.0,78.49056603773585,0.0,10.0,9.0,2.5,-7.300000000000001,3.5,30.0,30.0,17.0,17.0,17.0,-8.100000000000001,14.0,14.0,14.0,1.0,29.0,65.0,39.0,54.0,36.022222222222226,29.0,4.5,43.0,39.0,39.0,53.0,36.0,39.11688311688312,29.0,27.0,36.0,74.0,65.0,97.4,74.0,65.0,123.2,220.6
GDPa1-223,2.019529219437742,-2.405048209007883,0.39661413119553535,0.8618139678758842,0.9935294175690427,-0.30916293430187763,0.38674940460850277,0.9035387966842043,1.8741505088848556,-0.4150089274622909,0.733233402596105,1.2519890865716163,-0.25696647581717863,-0.6157392852627951,0.567421007657454,0.09589905142114169,-1.354175383806352,0.07479162768884749,-0.4389588311647129,-1.0538559466749575,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,0.0,4.75,1.0,2.0,2.0,7.0,2.0,1.0,80.86206896551724,8.0,11.0,7.0,78.97196261682242,1.0,10.0,9.0,1.0,-6.700000000000003,2.0,31.0,31.0,17.0,17.0,17.0,-7.200000000000002,15.0,15.0,15.0,1.0,32.0,65.0,37.0,52.0,34.31111111111111,28.0,3.0,38.0,40.0,40.0,50.0,35.0,38.05681818181818,30.0,32.0,30.0,74.0,65.0,106.6,74.0,65.0,116.3,222.9
GDPa1-224,1.386626598995977,1.3510810251080536,-1.508361455244423,-0.2748422291174918,1.2348769775186208,-0.4384354734522244,-0.014514015289599226,0.07344513644303338,0.4950997876331197,-0.2698978758919044,1.228550525546775,0.7502880264009146,-0.3870010716081141,-1.0926609964496654,-0.8969413009891674,-0.5283848523688306,0.9934688179798343,0.6874575307502153,0.14489738216461445,0.4645725950239315,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,1.0,47.0,2.0,4.3,2.0,0.0,2.0,7.0,1.0,2.5,79.83050847457628,10.0,10.0,9.0,80.28037383177569,2.0,10.0,7.0,3.5,-6.799999999999999,-1.0,33.0,33.0,16.0,16.0,16.0,-6.899999999999999,14.0,14.0,14.0,2.5,33.0,65.0,39.0,51.0,34.47142857142857,28.0,1.5,43.0,37.0,37.0,55.0,32.0,38.28,30.0,25.0,36.0,73.0,65.0,112.0,73.0,65.0,125.7,237.7
GDPa1-225,1.0256070514816926,0.39603459830445026,-0.41832488334236523,0.33295318871140983,0.17298955943131966,0.2935025826156898,0.29573714920948174,-1.3536429150795153,2.3416932496082072,-0.5126700401334264,-1.0587236092199521,-0.8897293627529734,0.21571544529639552,-0.1161432531612886,1.9091070506253316,-0.05391405425908746,0.1508127081692736,0.5767090612744535,-0.10631189533682232,0.2519720833095393,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,1.0,5.5,1.5,2.0,4.0,8.0,2.0,0.0,78.64406779661017,7.0,9.0,7.0,78.59813084112149,3.0,9.0,9.0,2.0,-8.500000000000002,2.0,29.0,29.0,17.0,17.0,17.0,-9.600000000000003,15.0,15.0,15.0,0.0,28.0,65.0,39.0,54.0,33.95061728395062,30.0,2.0,44.0,37.0,37.0,53.0,36.0,39.26984126984127,34.0,25.0,39.0,74.0,65.0,94.5,74.0,65.0,114.2,208.7
GDPa1-226,3.2697904237012234,1.043574365441084,-1.3523347818258908,-1.8405605250892942,1.4568659606527419,-0.7899251413867615,-0.8229319752106934,-0.4052807821641558,-0.2689549826239524,0.42510523145072726,-1.2007909405182555,0.7056626519100776,-1.2074672095145629,-1.025935490536792,0.5286301941701873,-0.7529447725698041,0.9713348907561935,0.5399348410770081,0.18800471290413165,-1.25019488989847,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,2.0,47.0,1.0,4.3,3.0,0.0,3.0,7.0,2.5,4.5,80.08403361344537,7.0,10.0,9.0,77.28971962616822,3.0,11.0,6.0,2.0,-5.1000000000000005,2.5,28.0,28.0,14.0,14.0,14.0,-9.4,15.0,15.0,15.0,4.5,31.0,65.0,38.0,55.0,35.803030303030305,25.0,7.0,43.0,38.0,38.0,58.0,38.0,39.04285714285714,33.0,27.0,35.0,74.0,65.0,100.2,74.0,65.0,121.8,222.0
GDPa1-227,-5.722652932539149,-2.0028321669132163,-0.5166927365092555,-0.56486076908051,-0.5016545207168865,-0.3259177866778371,0.4872122610790159,-0.5301870110831124,-1.762997248849879,1.3995135857496344,0.1371626794869145,0.021141738232766074,-0.8922092013442523,-1.1756796407328063,-0.0019129239411332015,0.3076710626193009,0.14778495025469549,-0.6786998261938493,0.5204016535128989,0.2107421560647579,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,49.0,2.0,5.857142857142857,2.0,1.0,4.0,8.0,2.0,0.0,79.12,8.0,11.0,6.0,79.82142857142857,3.0,13.0,12.0,2.0,-5.799999999999998,2.0,34.0,34.0,14.0,14.0,14.0,-9.1,18.0,18.0,18.0,0.0,37.0,70.0,39.0,53.0,35.833333333333336,25.0,2.0,41.0,40.0,40.0,60.0,37.0,34.53409090909091,37.0,37.0,27.0,74.0,70.0,127.0,74.0,70.0,123.3,250.3
GDPa1-228,1.559159929212102,-1.7936287862921745,-0.503467183818504,0.7842373006627306,-0.21906935562151628,0.5536315036195696,2.0052674638813692,-0.5234923288467033,-1.2004764443339893,1.1004255962233553,-0.6684232401059019,0.5075045539951217,-0.882967451828757,0.6458524303418879,1.160320234995994,0.6455251822182057,-2.1213003130121715,-0.14430135724770554,0.45080235484384723,-0.6753309857204136,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,0.0,47.0,2.0,6.666666666666667,1.25,2.0,4.0,9.0,3.5,3.0,79.83333333333334,6.0,10.0,5.0,79.07407407407408,2.0,12.0,9.0,0.5,-5.800000000000001,3.5,30.0,30.0,16.0,16.0,16.0,-10.200000000000005,17.0,17.0,17.0,3.0,30.0,65.0,40.0,54.0,35.351851851851855,26.0,6.5,40.0,42.0,42.0,52.0,38.0,41.86666666666667,37.0,31.0,36.0,74.0,65.0,102.2,74.0,65.0,132.3,234.5
GDPa1-229,-2.333364491285856,0.2785128035949982,-0.8077509147531868,0.8494463178678326,0.28940036599826985,-0.5449943463141353,-2.637887312683746,1.1364647977638327,-2.5900514162624093,0.19708720410472416,0.8209459600061122,-1.4108712196202058,1.5094572227107932,-0.05563218162665525,-0.0820879897403766,0.7022489889539546,-0.22354313911382245,-1.5256914368616699,0.9499422372883091,-0.6853623637817201,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,47.0,1.0,4.888888888888889,1.0,0.0,4.0,10.0,1.5,1.0,79.8360655737705,10.0,9.0,8.0,81.11111111111111,1.0,11.0,10.0,2.5,-8.1,-1.5,33.0,33.0,14.0,14.0,14.0,-11.7,22.0,22.0,22.0,1.0,32.0,65.0,37.0,46.0,40.00909090909091,23.0,-0.5,44.0,40.0,40.0,60.0,36.0,34.45555555555556,35.0,31.0,34.0,74.0,65.0,117.4,74.0,65.0,111.2,228.6
GDPa1-230,2.5182505288974735,-1.281056701217515,2.1082462471611034,-1.103774900089807,1.9314359006169162,1.8703170490880037,0.862189908601002,0.7400324741398095,0.6104968250208973,1.1003410889109522,1.685123903118618,0.5991422714606671,0.20998012231833518,1.009019328466482,-1.575041409228688,0.640834615841704,0.7712964900809389,-0.8341760641806278,0.22695655429634645,0.9078723850200218,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,0.0,4.875,0.8,3.0,3.0,8.0,2.5,1.5,80.33333333333333,7.0,10.0,7.0,79.53271028037383,0.0,12.0,10.0,1.0,-7.4,2.5,31.0,31.0,18.0,18.0,18.0,-7.1000000000000005,14.0,14.0,14.0,1.5,30.0,65.0,39.0,54.0,36.55,28.0,4.0,39.0,40.0,40.0,51.0,35.0,39.48571428571429,30.0,31.0,33.0,74.0,65.0,104.0,74.0,65.0,121.4,225.4
GDPa1-231,-0.4563602147917737,-1.49180887134435,-0.9785072287642647,-0.27096193974408717,-1.7724352938182937,1.2337294637945888,0.22433393749071445,-1.4056839268479064,0.19183995179761656,1.4060227170170096,0.80625674246473,-0.16579870412091643,2.421637180425172,1.5921360493718282,-1.6927273507909752,-0.5430640668204156,0.5719936352527,0.7333833310378008,0.991096115677366,-0.024049815781805737,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,1.0,49.0,3.0,5.714285714285714,1.0,2.0,4.0,8.0,0.5,0.0,84.6774193548387,10.0,10.0,6.0,80.8108108108108,1.0,12.0,12.0,0.5,-5.9,-0.5,35.0,35.0,16.0,16.0,16.0,-6.5,15.0,15.0,15.0,0.0,36.0,69.0,42.0,52.0,36.56944444444444,28.0,-0.5,40.0,41.0,41.0,54.0,34.0,41.36,32.0,32.0,36.0,38.0,69.0,121.2,10.0,69.0,128.4,249.6
GDPa1-232,1.6366107315261624,1.0953089501185307,0.0048831542122622145,2.210083571613607,-0.44927127222491126,0.5741592500533049,1.066229344982459,-0.9870134991442561,-1.4459748954041067,-1.2507972121881454,0.37064569964962946,1.0452104813395482,-0.16550980755320382,0.021569104130468336,0.5963769524123959,-0.05518412991972968,0.4992488806000552,-0.663240803823793,0.09697890476872374,0.22772641459336135,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,2.0,47.0,1.0,4.875,1.6666666666666667,1.0,6.0,8.0,1.0,3.5,80.24000000000001,7.0,8.0,7.0,78.78504672897196,3.0,13.0,9.0,2.5,-6.0,1.0,30.0,30.0,17.0,17.0,17.0,-8.200000000000001,15.0,15.0,15.0,3.5,31.0,65.0,44.0,53.0,34.35042735042735,25.0,4.5,39.0,41.0,41.0,53.0,37.0,39.875,34.0,31.0,34.0,74.0,65.0,102.1,74.0,65.0,125.1,227.2
GDPa1-233,-1.5667387364497665,2.243896860416217,2.677614853086104,-1.8347544986333428,-3.016561701027256,-1.6141134488844828,0.8387883513370322,-1.780405495793898,-0.019603279067832425,0.5205146262754684,-0.22522646649419,-1.043434506395065,-1.3087927445100977,-1.021092615566176,-0.15907317083688827,0.3822396438357364,0.3967726362691838,1.0367972447027798,1.4683256909772422,-0.04510399605146431,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,0.0,47.0,3.0,6.0,1.0,1.0,2.0,11.0,3.5,3.5,77.45762711864407,5.0,9.0,6.0,81.1320754716981,1.0,11.0,7.0,0.0,-9.500000000000002,3.5,32.0,32.0,15.0,15.0,15.0,-8.100000000000001,17.0,17.0,17.0,3.5,29.0,64.0,36.0,49.0,39.54545454545455,28.0,7.0,42.0,34.0,34.0,56.0,38.0,38.37777777777778,37.0,31.0,35.0,74.0,64.0,94.9,74.0,64.0,98.4,193.3
GDPa1-234,0.14152558669315116,1.387206319367349,-1.4031807334223991,-0.4141576252402287,-3.1691018116886744,0.23898087611523092,0.25697634869967384,1.9030572450037035,0.7461855017329405,1.052080695942065,1.148578507638092,-0.5484565531047755,-1.548927285715632,0.31204847573273137,0.011973631797198096,0.06642985088199801,-0.009061318843916063,-0.1736455789591374,-0.6864834959161853,-0.547241909354187,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,47.0,2.0,3.727272727272727,1.6666666666666667,2.0,4.0,10.0,1.0,1.5,81.07438016528926,8.0,9.0,10.0,81.92660550458716,3.0,9.0,10.0,2.5,-6.6000000000000005,1.0,35.0,35.0,17.0,17.0,17.0,-7.300000000000001,17.0,17.0,17.0,-1.5,30.0,65.0,43.0,50.0,33.98888888888889,31.0,-0.5,41.0,39.0,39.0,53.0,35.0,38.708333333333336,34.0,26.0,36.0,73.0,65.0,111.5,73.0,65.0,121.8,233.3
GDPa1-235,1.3536341377979615,2.421642938829637,-1.2847118717626773,-0.5960508558708052,1.101483825435684,-0.7510451174417468,2.4198101618199415,0.3572871064271671,-0.24869875035874067,-1.2337544571821584,-1.373940560433995,1.2508588962969438,0.5468502762424379,-0.023627886393042894,0.8804839614677542,-1.2101663571474905,-0.7091108110802099,-1.5335448851125224,0.15843518168925538,0.8717534345746829,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,1.0,3.363636363636364,2.0,0.0,4.0,8.0,1.0,3.0,81.9327731092437,7.0,8.0,10.0,79.34579439252336,2.0,12.0,9.0,2.0,-8.300000000000002,1.0,31.0,31.0,18.0,18.0,18.0,-7.7,14.0,14.0,14.0,3.0,31.0,65.0,41.0,53.0,39.601851851851855,28.0,4.0,37.0,39.0,39.0,53.0,36.0,39.44642857142857,33.0,28.0,34.0,74.0,65.0,101.4,74.0,65.0,119.7,221.1
GDPa1-236,-0.09197195824482433,1.4311916334298762,0.35673411963085044,-1.333627654554707,2.5296267231051015,-1.082891953394239,-0.2303981745595476,1.3519469068681553,0.41053451938204316,0.2802107909942891,2.2308796758785543,-2.4788605481956005,1.1039854241453275,-0.7306337442016025,-2.0064045156776253,-1.8275215170738532,-0.09251182071760572,-1.7094890806139191,1.2106502578051226,1.026720311227845,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,47.0,0.0,3.9,3.0,0.0,2.0,8.0,2.5,2.0,80.34482758620689,8.0,6.0,9.0,77.5925925925926,3.0,10.0,8.0,4.5,-7.800000000000001,-2.5,29.0,29.0,17.0,17.0,17.0,-13.1,20.0,20.0,20.0,2.0,29.0,65.0,40.0,50.0,38.05,24.0,-0.5,39.0,36.0,36.0,51.0,41.0,30.70833333333333,37.0,27.0,36.0,74.0,65.0,98.4,74.0,65.0,109.1,207.5
GDPa1-237,2.031452183322071,-0.5729163025076432,2.081933408312102,-0.0028576471794896944,-0.9535006152760929,-2.2572394478982862,-1.6912411147688815,-1.2937681948374748,-0.9555957967795196,0.2961861469738772,0.1935013898841389,-0.8039451873840121,0.5351700605525366,-0.42311407427442094,-0.7747475058794072,0.3069150065432166,0.796679558320068,0.21311909701223497,-0.19786501620133776,0.09917411218337734,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,0.0,4.75,3.0,0.0,3.0,7.0,0.0,1.0,79.40170940170941,10.0,10.0,7.0,79.15887850467288,3.0,11.0,12.0,1.0,-8.900000000000002,0.0,31.0,31.0,14.0,14.0,14.0,-9.300000000000002,15.0,15.0,15.0,-1.0,32.0,65.0,34.0,53.0,37.39393939393939,26.0,-1.0,38.0,36.0,36.0,56.0,34.0,38.28,32.0,33.0,29.0,74.0,65.0,108.3,74.0,65.0,104.5,212.8
GDPa1-238,0.9927375387590108,0.5637180758358917,0.34046544523115385,0.806629399504283,-0.38969029016672535,-0.3988055873587313,0.09757558712227463,-1.2775703353671413,-0.4076146048942136,-1.2552749956478,0.21605858326297164,1.1948671749820525,1.3764032529631292,0.32744600319569706,0.4348449926057612,0.03098968815584536,0.3538348244654881,-1.0025783882794288,-0.503729643349759,0.6874393929669643,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,1.0,4.875,1.6666666666666667,1.0,4.0,8.0,3.0,2.5,80.7563025210084,7.0,10.0,7.0,78.97196261682242,3.0,12.0,9.0,0.5,-6.300000000000001,3.0,30.0,30.0,16.0,16.0,16.0,-8.600000000000001,14.0,14.0,14.0,2.5,29.0,65.0,41.0,55.0,32.148148148148145,30.0,5.5,39.0,41.0,41.0,52.0,36.0,39.57142857142857,32.0,29.0,35.0,74.0,65.0,97.3,74.0,65.0,122.8,220.1
GDPa1-239,1.0484467922284644,2.3433755772405434,0.7318769698841733,-1.5955460783062294,-1.3495694756214527,0.5687346387132022,-0.5382439596377343,-1.8395624511755269,-0.2341055613586592,-0.4525608279023361,0.6964469648626014,1.1116311333410662,-0.7125754060600367,-0.7760389362759607,1.2514270850963685,-0.048717552137595675,-0.4780983961364741,0.30670868752861574,-0.8460596431365381,-0.6554139681199782,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,2.0,47.0,2.0,4.555555555555555,2.0,0.0,3.0,8.0,0.5,2.5,81.26050420168067,9.0,9.0,8.0,79.62264150943396,3.0,10.0,7.0,3.0,-4.9,-0.5,31.0,31.0,15.0,15.0,15.0,-7.500000000000001,13.0,13.0,13.0,2.5,30.0,64.0,41.0,54.0,37.614285714285714,28.0,2.0,41.0,42.0,42.0,53.0,35.0,35.54320987654321,28.0,27.0,35.0,73.0,64.0,100.2,73.0,64.0,134.4,234.6
GDPa1-240,-5.452890860050928,0.45202979449773173,-0.22320447309049665,-1.6065908082669302,-0.21308281672910584,-1.4894653097812856,0.7407172112044234,1.170784029074881,0.1477472254484385,-0.46961418248163045,0.8709120503677525,-1.8384381476245175,-0.7741934398094277,-0.01397628468001609,-0.10427217800518777,-0.06673270416119717,1.8638521866111506,-0.6769188329008593,0.4286516766658075,0.5666044563337045,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,49.0,2.0,4.222222222222222,2.0,1.0,2.0,9.0,1.5,0.5,80.24793388429752,8.0,10.0,8.0,79.10714285714286,3.0,12.0,12.0,2.0,-8.500000000000002,1.5,31.0,31.0,15.0,15.0,15.0,-11.2,20.0,20.0,20.0,-0.5,35.0,70.0,39.0,52.0,39.16666666666666,25.0,1.0,38.0,38.0,38.0,57.0,38.0,37.075,38.0,33.0,32.0,74.0,70.0,113.8,74.0,70.0,115.8,229.6
GDPa1-241,2.127342904795118,1.9397357264215598,1.8616523878182982,-1.7289962881767622,-2.6152271639416114,-1.080898636183644,0.7413151152237546,-2.055818178537382,0.18422642196277292,-0.5384482983096492,-0.8007858390057996,0.2964711907008011,1.251868708663056,0.9157895494944366,-0.961644167847888,-0.6845072893475008,0.25409777609530604,0.011461333906548918,2.5913552487197578,-0.4686962909258616,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,3.0,5.25,1.5,1.0,6.0,11.0,2.5,0.5,78.099173553719,6.0,9.0,7.0,80.18867924528301,2.0,11.0,10.0,2.0,-10.6,2.5,30.0,30.0,16.0,16.0,16.0,-9.7,17.0,17.0,17.0,0.5,29.0,64.0,36.0,52.0,40.20909090909091,24.0,3.0,42.0,35.0,35.0,58.0,39.0,41.55555555555556,36.0,33.0,33.0,74.0,64.0,95.9,74.0,64.0,99.7,195.6
GDPa1-242,2.6661754642646733,0.11188543245814236,0.34920639236717366,-0.47384762258199187,-0.6613699410860833,0.03779145854629422,1.0648760420071157,-1.0616764872420212,0.09424201159608245,-0.12948443209724064,-1.5815581677684105,0.31196239090922184,0.37494841154843933,1.0541409644188098,0.6799019397482714,0.3995419818994119,1.0154872726514323,0.2502440739222517,-1.4441452031702287,-0.6815237949716335,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,0.0,47.0,3.0,5.0,4.0,0.0,3.0,9.0,2.0,4.0,79.83333333333333,7.0,9.0,6.0,77.9245283018868,4.0,14.0,9.0,2.0,-5.699999999999999,2.0,28.0,28.0,13.0,13.0,13.0,-11.7,16.0,16.0,16.0,4.0,28.0,64.0,38.0,55.0,37.65873015873016,23.0,6.0,35.0,38.0,38.0,55.0,41.0,37.25396825396825,38.0,37.0,29.0,74.0,64.0,91.5,74.0,64.0,111.3,202.8
GDPa1-243,-1.3847127335328437,0.7697719919067274,-2.12856241997115,2.7388266300312933,0.9233219180818868,0.7147719065321497,0.18631788429769294,-0.8382940843179559,3.34854166719812,0.4732467751412805,-0.22212331188194537,-1.569767443538968,0.6274528323237978,1.376784058704323,0.06112842139452168,-0.3260771028305945,-0.12154330032958953,0.31123475897687364,-0.05087198254404647,0.8760281403161229,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,1.0,49.0,3.0,7.166666666666667,0.75,2.0,4.0,9.0,0.0,1.5,78.54700854700855,8.0,8.0,5.0,77.63636363636364,0.0,10.0,8.0,1.5,-4.9,0.0,29.0,29.0,14.0,14.0,14.0,-13.3,20.0,20.0,20.0,1.5,31.0,67.0,40.0,52.0,36.0,21.0,1.5,43.0,39.0,39.0,54.0,43.0,31.46875,42.0,26.0,35.0,74.0,67.0,101.9,74.0,67.0,122.1,224.0
