antibody_id,combined_hydrophobic_area,vh_hydrophobic_surface_area,vl_min_cys_spacing,vh_min_cys_spacing,vl_hydrophobic_surface_area,vl_avg_cys_spacing,vh_avg_cys_spacing,vh_turn_formers_count,vh_helix_formers_count,vl_turn_formers_count,vl_charge_separation,vl_flexible_residues_count,vh_surface_polar_count,vh_core_size,vh_hydrophobic_core_count,vh_flexible_residues_count,combined_net_charge,vl_helix_formers_count,vh_charge_separation,vl_surface_polar_count,vh_sheet_formers_count,vl_max_cys_spacing,vl_sheet_formers_count,cdr_total_net_charge,vh_net_charge,vl_sheet_breakers_count,vl_helix_breakers_count,vl_high_curvature_regions,vl_thermal_stability_sum,vh_high_curvature_regions,vh_sheet_breakers_count,vh_helix_breakers_count,vl_hydrophobic_core_count,vl_core_size,vl_net_charge,vh_thermal_stability_sum,vh_vl_charge_balance,vh_negative_charge_count,cdr_negative_charge_total,vh_positive_charge_count,vh_thermal_motif_balance,cdr_heavy_vs_light_charge_gap,vl_estimated_tm_contribution,vh_rigid_residues_count,vl_positive_charge_count,vl_negative_charge_count,cdr_positive_charge_total,vh_estimated_tm_contribution,vh_absolute_charge,vl_absolute_charge,cdr_h3_net_charge,vl_rigid_residues_count,cdr_charge_symmetry_ratio,cdr_l2_hydrophobicity_mean,full_aromatic_stacking_count,vh_thermolabile_GG_count,cdr_h2_net_charge,vh_thermal_motif_ratio,vh_flexibility_ratio,cdr_l1_net_charge,cdr_h3_negative_charge_count,vl_thermal_motif_balance,cdr_l2_net_charge,vl_aa_diversity,cdr_h2_negative_charge_count,vh_vhh_vhh_stable_YY,vh_thermostable_YY_count,cdr_l3_hydrophobicity_mean,cdr_h2_hydrophobicity_mean,vl_flexibility_ratio,vh_vhh_vhh_stable_DY,vh_thermostable_DY_count,cdr_h3_positive_charge_count,vh_max_cys_spacing,cdr_l3_net_charge,cdr_l1_negative_charge_count,cdr_h1_net_charge,cdr_l2_positive_charge_count,vh_max_hydrophobic_patch,cdr_max_hydrophobicity_mean,cdr_h2_positive_charge_count,vl_thermolabile_GG_count,vl_thermal_motif_ratio,cdr_l1_hydrophobicity_mean,cdr_l2_negative_charge_count,cdr_min_hydrophobicity_mean,vh_aa_diversity,HIC_delta_G_ML,PR_CHO,AC-SINS_pH7.4_nmol/mg,Tm2_DSF_degC,Titer_g/L
GDPa1-203,231.0,118.4,65.0,5.0,112.6,65.0,29.33333333333333,33.0,32.0,33.0,42.47619047619048,38.0,56.0,38.0,38.0,40.0,3.5,25.0,39.18518518518518,50.0,40.0,65.0,32.0,-1.5,2.5,16.0,16.0,16.0,-6.800000000000002,18.0,18.0,18.0,34.0,34.0,1.0,-8.2,1.5,9.0,2.0,12.0,2.0,1.5,80.09345794392523,8.0,7.0,6.0,0.5,89.52380952380952,2.5,1.0,-1.0,8.0,1.0,-0.0166666666666666,4.0,1.0,-1.0,1.3333333333333333,4.444444444444445,0.0,1.0,0.0,0.0,19.0,1.0,2.0,2.0,0.0111111111111111,-0.8,4.222222222222222,1.0,1.0,0.0,74.0,0.0,-0.0,0.5,0.0,2.0,0.3999999999999999,0.0,1.0,0.5,0.3999999999999999,-0.0,-0.8,20.0,2.745,0.0,-0.875,79.875,180.76
GDPa1-204,248.2,133.2,1.0,74.0,115.0,34.5,74.0,35.0,28.0,42.0,28.261904761904763,46.0,52.0,43.0,43.0,42.0,3.0,23.0,36.86363636363637,53.0,41.0,68.0,31.0,-1.5,2.5,18.0,18.0,18.0,-10.1,16.0,16.0,16.0,31.0,31.0,0.5,-4.899999999999999,2.0,8.0,3.0,11.0,-1.0,2.5,81.12612612612614,6.0,7.0,6.0,1.5,80.42016806722688,2.5,0.5,0.0,6.0,1.6666666666666667,-0.0666666666666665,2.0,3.0,0.0,0.6,6.0,-1.0,1.0,1.0,-1.0,19.0,-0.0,1.0,1.0,0.1555555555555555,-0.0375,6.571428571428571,1.0,1.0,1.0,74.0,0.0,1.0,0.5,0.0,3.0,0.7100000000000001,0.0,1.0,1.0,-0.2374999999999999,1.0,-0.2374999999999999,20.0,2.875,0.110291613,17.0,,416.5
GDPa1-205,227.4,119.3,68.0,74.0,108.1,68.0,74.0,34.0,28.0,41.0,32.72857142857143,44.0,55.0,38.0,38.0,40.0,-1.5,23.0,33.46296296296296,54.0,39.0,68.0,30.0,-5.0,2.0,18.0,18.0,18.0,-13.7,14.0,14.0,14.0,31.0,31.0,-3.5,-6.2,5.5,9.0,7.0,12.0,1.0,3.0,76.48648648648648,6.0,7.0,10.0,2.0,79.23076923076923,2.0,3.5,-1.5,6.0,0.6,-0.5166666666666666,3.0,2.0,-1.0,1.0,5.714285714285714,-3.0,2.0,1.0,-1.0,20.0,1.0,2.0,2.0,-0.5666666666666667,-0.8125,6.285714285714286,1.0,1.0,0.5,74.0,0.0,3.0,1.5,0.0,3.0,-0.19,0.0,1.0,1.0,-0.8125,1.0,-0.9846153846153848,20.0,2.84,0.115694582,2.625,81.55,265.83
GDPa1-206,217.2,114.9,66.0,74.0,102.3,66.0,74.0,31.0,31.0,34.0,37.55,37.0,54.0,38.0,38.0,40.0,5.0,30.0,38.4,52.0,36.0,66.0,29.0,1.0,3.0,18.0,18.0,18.0,-9.7,14.0,14.0,14.0,30.0,30.0,2.0,-5.9,1.0,7.0,1.0,10.0,1.0,3.0,78.7037037037037,7.0,10.0,8.0,2.0,79.82758620689656,3.0,2.0,-1.0,8.0,3.0,-1.0,2.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,17.0,-0.0,1.0,1.0,-1.5444444444444445,-0.1874999999999999,4.111111111111111,0.0,0.0,0.0,74.0,1.0,-0.0,0.0,1.0,3.0,0.0499999999999999,0.0,0.0,1.0,0.0125,-0.0,-1.5444444444444445,19.0,2.6100000000000003,0.174483191,0.625,83.03,232.62
GDPa1-207,216.7,115.1,64.0,74.0,101.6,64.0,74.0,35.0,29.0,36.0,34.30952380952381,38.0,54.0,39.0,39.0,41.0,1.0,24.0,36.12396694214876,47.0,40.0,64.0,34.0,-1.0,0.0,16.0,16.0,16.0,-7.200000000000001,15.0,15.0,15.0,32.0,32.0,1.0,-5.800000000000002,1.0,11.0,1.0,11.0,2.0,1.0,79.43396226415095,7.0,7.0,6.0,0.0,79.74789915966386,0.0,1.0,-1.0,8.0,1.0,-0.0333333333333333,5.0,3.0,0.0,1.2,5.125,0.0,1.0,0.0,0.0,19.0,-0.0,3.0,3.0,-0.8555555555555556,-0.0875,4.222222222222222,1.0,1.0,0.0,74.0,0.0,-0.0,0.0,0.0,3.0,0.86,0.0,1.0,0.5,0.0249999999999999,-0.0,-0.8555555555555556,19.0,3.165,0.35051059,9.0,82.85,257.51
GDPa1-208,237.0,117.0,70.0,74.0,120.0,70.0,74.0,32.0,33.0,36.0,36.54545454545455,37.0,53.0,39.0,39.0,39.0,4.0,24.0,35.73737373737374,51.0,36.0,70.0,38.0,1.0,2.0,18.0,18.0,18.0,-8.3,15.0,15.0,15.0,34.0,34.0,2.0,-6.800000000000001,0.0,9.0,2.0,11.0,2.0,5.0,79.82142857142857,7.0,11.0,8.0,3.0,80.3448275862069,2.0,2.0,-1.0,8.0,5.0,0.3,4.0,1.0,0.0,1.5,4.875,1.5,1.0,-1.0,1.0,20.0,-0.0,1.0,1.0,0.3,-0.4125,4.111111111111111,1.0,1.0,0.0,74.0,0.5,-0.0,-1.0,1.0,3.0,0.4399999999999999,0.0,1.0,0.3333333333333333,-0.6250000000000001,-0.0,-1.123076923076923,19.0,2.965,0.326279591,3.625,,231.48
GDPa1-209,238.6,128.7,65.0,74.0,109.9,65.0,74.0,32.0,35.0,35.0,41.48148148148148,38.0,55.0,42.0,42.0,39.0,2.0,28.0,39.8,52.0,37.0,65.0,29.0,-2.0,-0.5,16.0,16.0,16.0,-8.400000000000002,15.0,15.0,15.0,34.0,34.0,2.5,-6.000000000000001,3.0,10.0,3.0,10.0,2.0,3.0,80.09345794392523,6.0,9.0,6.0,1.0,80.5,0.5,2.5,-1.5,8.0,1.5,0.3833333333333333,2.0,1.0,-1.0,1.5,5.571428571428571,0.0,2.0,0.0,0.0,20.0,1.0,1.0,1.0,-0.8444444444444446,1.2125,4.222222222222222,1.0,1.0,0.5,74.0,0.5,-0.0,0.0,0.0,3.0,1.2125,0.0,1.0,0.5,0.4624999999999999,-0.0,-0.8923076923076925,19.0,3.06,0.230613008,2.0,78.25,310.74
GDPa1-210,239.8,127.3,64.0,74.0,112.5,64.0,74.0,35.0,29.0,34.0,38.833333333333336,35.0,49.0,43.0,43.0,40.0,-1.0,23.0,35.916666666666664,44.0,40.0,64.0,36.0,-1.0,1.0,17.0,17.0,17.0,-5.400000000000001,18.0,18.0,18.0,35.0,35.0,-2.0,-5.299999999999998,3.0,8.0,1.0,9.0,1.0,1.0,81.69811320754718,9.0,6.0,8.0,0.0,82.26890756302521,1.0,2.0,-1.0,9.0,1.0,0.3999999999999999,4.0,3.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,19.0,-0.0,3.0,3.0,-0.8555555555555556,-0.1375,3.5,0.0,0.0,0.0,74.0,0.0,-0.0,0.0,0.0,3.0,0.78,0.0,1.0,0.5,0.6875,-0.0,-0.8555555555555556,19.0,3.18,,28.0,83.825,83.88
GDPa1-211,245.6,120.6,70.0,74.0,125.0,70.0,74.0,35.0,27.0,36.0,34.5625,36.0,50.0,37.0,37.0,40.0,4.0,25.0,34.81944444444444,53.0,36.0,70.0,37.0,1.0,1.0,17.0,17.0,17.0,-7.7,16.0,16.0,16.0,35.0,35.0,3.0,-7.4,2.0,8.0,2.0,9.0,1.0,1.0,80.89285714285714,5.0,12.0,8.0,3.0,78.75,1.0,3.0,-1.0,9.0,1.0,0.3999999999999999,4.0,2.0,0.0,1.0,6.666666666666667,-1.0,1.0,1.0,2.0,20.0,-0.0,2.0,2.0,-0.2333333333333332,-0.125,3.6,1.0,1.0,0.0,74.0,0.0,1.0,1.0,2.0,3.0,0.3999999999999999,0.0,0.0,1.0,-0.2499999999999999,-0.0,-0.2499999999999999,19.0,2.53,0.0,-1.375,,187.04
GDPa1-212,196.2,96.0,71.0,74.0,100.2,71.0,74.0,31.0,30.0,35.0,40.62222222222222,40.0,59.0,33.0,33.0,46.0,0.5,30.0,35.016666666666666,58.0,34.0,71.0,31.0,-0.5,1.5,15.0,15.0,15.0,-10.000000000000002,16.0,16.0,16.0,31.0,31.0,-1.0,-10.500000000000002,2.5,10.0,2.0,12.0,1.0,1.5,78.14159292035399,7.0,9.0,10.0,1.5,77.00854700854701,1.5,1.0,0.0,8.0,1.5,0.7833333333333333,2.0,1.0,0.0,1.0,5.75,-1.0,-0.0,2.0,1.0,18.0,-0.0,1.0,1.0,-0.8555555555555555,-0.1375,4.444444444444445,0.0,0.0,0.0,74.0,-1.0,1.0,0.5,1.0,2.0,0.7833333333333333,0.0,0.0,2.0,-0.6124999999999999,-0.0,-0.8555555555555555,20.0,2.62,0.08601696,1.125,,170.36
GDPa1-213,225.5,126.3,66.0,74.0,99.2,66.0,74.0,35.0,28.0,36.0,36.76,39.0,51.0,41.0,41.0,42.0,6.5,26.0,36.51136363636363,53.0,40.0,66.0,32.0,1.0,2.5,16.0,16.0,16.0,-7.800000000000002,16.0,16.0,16.0,30.0,30.0,4.0,-5.300000000000001,1.5,8.0,1.0,11.0,0.0,2.0,79.35779816513761,5.0,10.0,5.0,2.0,79.32203389830508,2.5,4.0,-1.0,10.0,2.0,-0.5499999999999999,4.0,3.0,0.5,0.8,7.0,0.0,1.0,3.0,0.0,20.0,-0.0,2.0,2.0,-1.1888888888888889,-0.325,3.5454545454545454,1.0,1.0,0.0,74.0,1.5,-0.0,0.0,0.0,3.0,0.3375,0.5,0.0,3.0,0.3375,-0.0,-1.1888888888888889,20.0,2.635,,24.625,77.825,142.34
GDPa1-214,225.2,122.1,65.0,73.0,103.1,65.0,73.0,37.0,25.0,32.0,38.30681818181818,34.0,53.0,38.0,38.0,43.0,4.5,33.0,33.57142857142857,53.0,45.0,65.0,28.0,1.5,1.5,15.0,15.0,15.0,-8.000000000000002,17.0,17.0,17.0,32.0,32.0,3.0,-5.4,1.5,7.0,3.0,9.0,7.0,4.5,80.65420560747663,9.0,11.0,8.0,4.5,79.7560975609756,1.5,3.0,-2.0,9.0,3.0,-1.45,7.0,1.0,0.5,4.0,4.3,1.0,2.0,1.0,0.0,18.0,-0.0,5.0,5.0,-2.611111111111111,-1.05,3.4,1.0,1.0,0.0,73.0,2.0,-0.0,0.0,1.0,3.0,-0.1374999999999999,0.5,0.0,1.0,-0.1374999999999999,1.0,-2.611111111111111,19.0,3.025,0.357874348,3.125,,203.97
GDPa1-215,225.8,127.0,65.0,73.0,98.8,65.0,73.0,35.0,24.0,33.0,40.0,38.0,54.0,39.0,39.0,43.0,3.0,27.0,33.04938271604938,57.0,42.0,65.0,30.0,-3.0,0.0,14.0,14.0,14.0,-9.300000000000002,17.0,17.0,17.0,28.0,28.0,3.0,-6.3,3.0,9.0,5.0,9.0,5.0,5.0,77.28971962616822,9.0,11.0,7.0,2.0,80.24793388429752,0.0,3.0,-1.0,7.0,1.6666666666666667,-1.2833333333333334,5.0,1.0,-2.0,3.0,4.3,0.0,1.0,2.0,1.5,20.0,2.0,2.0,2.0,-1.5777777777777775,-0.7000000000000001,4.75,2.0,2.0,0.0,73.0,-0.5,-0.0,-1.0,1.5,2.0,0.5,0.0,0.0,2.0,-0.9125,-0.0,-1.5777777777777775,18.0,3.06,0.376842666,3.5,80.875,202.18
GDPa1-216,237.0,124.1,66.0,74.0,112.9,66.0,74.0,38.0,26.0,33.0,41.44444444444444,35.0,53.0,39.0,39.0,45.0,4.0,30.0,34.34920634920635,50.0,37.0,66.0,31.0,2.0,2.0,16.0,16.0,16.0,-6.3,15.0,15.0,15.0,34.0,34.0,2.0,-5.999999999999999,0.0,7.0,0.0,9.0,0.0,2.0,80.55555555555557,5.0,9.0,7.0,2.0,78.34782608695653,2.0,2.0,0.0,8.0,1.0,-1.0,4.0,2.0,0.0,0.75,7.5,1.0,-0.0,1.0,1.0,18.0,-0.0,2.0,2.0,-0.4888888888888889,-0.0875000000000001,3.888888888888889,0.0,0.0,0.0,74.0,0.0,-0.0,0.0,1.0,3.0,0.4538461538461539,0.0,0.0,1.0,-0.7999999999999999,-0.0,-1.0,19.0,2.46,0.252561266,23.0,,352.64
GDPa1-217,206.0,107.5,65.0,73.0,98.5,65.0,73.0,38.0,27.0,33.0,39.04285714285714,37.0,57.0,31.0,31.0,42.0,6.0,26.0,36.96153846153846,54.0,40.0,65.0,31.0,-1.0,3.5,15.0,15.0,15.0,-9.6,18.0,18.0,18.0,29.0,29.0,2.5,-11.200000000000005,1.0,8.0,4.0,13.0,1.0,2.0,78.41121495327103,8.0,10.0,7.0,3.0,77.27272727272728,3.5,2.5,-1.5,8.0,2.0,-1.0166666666666666,3.0,2.0,0.0,1.0,4.666666666666667,-1.0,3.0,3.0,1.5,20.0,-0.0,1.0,1.0,-0.6444444444444444,0.125,4.111111111111111,2.0,2.0,1.5,73.0,0.0,1.0,0.0,1.5,3.0,0.125,0.0,0.0,3.0,-0.975,-0.0,-1.4999999999999998,20.0,2.9850000000000003,,1.625,79.85,108.15
GDPa1-218,233.0,121.8,69.0,74.0,111.2,69.0,74.0,27.0,36.0,33.0,39.02797202797203,35.0,55.0,41.0,41.0,35.0,1.0,30.0,40.85470085470085,57.0,38.0,69.0,31.0,-2.5,3.5,15.0,15.0,15.0,-11.000000000000004,13.0,13.0,13.0,32.0,32.0,-2.5,-4.800000000000001,6.0,9.0,6.0,13.0,2.0,0.5,79.009009009009,7.0,11.0,13.0,3.5,81.52542372881356,3.5,2.5,-3.0,7.0,0.2,1.35,2.0,0.0,1.0,1.5,4.375,-2.0,3.0,0.0,1.0,20.0,-0.0,1.0,1.0,-1.2333333333333332,-0.35,4.375,1.0,1.0,0.0,74.0,0.0,2.0,0.5,1.0,2.0,1.35,1.0,1.0,0.5,-0.925,-0.0,-1.2333333333333332,20.0,2.685,0.0,-0.375,81.56,261.98
GDPa1-219,195.6,107.6,64.0,9.0,88.0,64.0,41.5,32.0,30.0,36.0,33.07142857142857,42.0,57.0,32.0,32.0,36.0,7.0,22.0,35.951388888888886,56.0,38.0,64.0,29.0,1.0,6.0,14.0,14.0,14.0,-9.9,17.0,17.0,17.0,28.0,28.0,1.0,-9.400000000000002,5.0,9.0,3.0,16.0,1.0,1.0,77.73584905660377,8.0,7.0,6.0,4.0,83.73949579831933,6.0,1.0,-2.5,9.0,1.0,-0.1,3.0,1.0,1.0,1.0,4.0,0.0,3.0,2.0,1.0,19.0,-0.0,1.0,1.0,-0.6888888888888889,-1.0375,4.2,1.0,1.0,0.5,74.0,0.0,-0.0,1.5,1.0,3.0,-0.1,1.0,0.0,2.0,-0.25,-0.0,-1.3384615384615386,20.0,2.465,0.341971194,17.0,84.02,190.23
GDPa1-220,231.1,129.7,65.0,74.0,101.4,65.0,74.0,33.0,32.0,32.0,37.43181818181818,33.0,53.0,42.0,42.0,37.0,6.5,33.0,37.55714285714286,52.0,40.0,65.0,29.0,3.5,3.5,16.0,16.0,16.0,-7.8,15.0,15.0,15.0,33.0,33.0,3.0,-4.300000000000001,0.5,10.0,4.0,14.0,0.0,2.5,82.22222222222223,6.0,11.0,8.0,7.5,81.01694915254237,3.5,3.0,1.0,11.0,0.7142857142857143,-1.5166666666666666,5.0,1.0,-1.0,0.6666666666666666,5.285714285714286,0.0,2.0,1.0,1.0,17.0,1.0,1.0,1.0,-2.355555555555556,0.0249999999999999,2.75,0.0,0.0,3.0,74.0,2.0,-0.0,0.5,2.0,4.0,0.325,0.0,0.0,1.0,0.325,1.0,-2.355555555555556,20.0,2.575,0.217091975,27.125,84.65,240.58
GDPa1-221,235.8,131.9,65.0,74.0,103.9,65.0,74.0,30.0,37.0,37.0,30.877777777777776,38.0,55.0,45.0,45.0,35.0,1.5,24.0,36.333333333333336,51.0,40.0,65.0,30.0,-2.0,3.5,19.0,19.0,19.0,-12.8,15.0,15.0,15.0,31.0,31.0,-2.0,-5.600000000000001,5.5,10.0,8.0,15.0,0.0,0.0,80.0,8.0,9.0,10.0,6.0,82.95081967213115,3.5,2.0,-2.5,10.0,0.0,-2.45,2.0,1.0,0.0,0.6666666666666666,3.888888888888889,1.5,3.0,0.0,-1.0,19.0,1.0,1.0,1.0,-0.5666666666666668,-1.225,3.4545454545454546,0.0,0.0,0.5,74.0,-1.5,-0.0,1.5,1.0,4.0,-0.0615384615384615,1.0,2.0,0.6666666666666666,-0.25,2.0,-2.45,20.0,2.78,0.0,0.625,77.78,327.68
GDPa1-222,220.6,123.2,65.0,74.0,97.4,65.0,74.0,36.0,27.0,29.0,39.11688311688312,36.0,53.0,39.0,39.0,43.0,4.5,29.0,36.022222222222226,54.0,39.0,65.0,29.0,0.5,1.0,14.0,14.0,14.0,-8.100000000000001,17.0,17.0,17.0,30.0,30.0,3.5,-7.300000000000001,2.5,9.0,3.0,10.0,0.0,2.5,78.49056603773585,6.0,11.0,7.0,3.5,78.90756302521008,1.0,3.5,-1.0,7.0,2.5,-1.3833333333333335,3.0,3.0,0.0,0.8,6.142857142857143,-1.0,2.0,1.0,1.5,19.0,-0.0,2.0,2.0,-1.5111111111111108,-0.0875,4.5,1.0,1.0,1.0,74.0,1.0,1.0,0.0,1.5,3.0,0.6900000000000002,0.0,0.0,1.0,0.4875,-0.0,-1.5111111111111108,19.0,2.885,,12.0,87.965,121.41
GDPa1-223,222.9,116.3,65.0,74.0,106.6,65.0,74.0,30.0,32.0,30.0,38.05681818181818,35.0,50.0,40.0,40.0,38.0,3.0,28.0,34.31111111111111,52.0,37.0,65.0,32.0,1.0,1.0,15.0,15.0,15.0,-7.200000000000002,17.0,17.0,17.0,31.0,31.0,2.0,-6.700000000000003,1.0,9.0,1.0,10.0,1.0,1.0,78.97196261682242,7.0,11.0,8.0,2.0,80.86206896551724,1.0,2.0,0.0,7.0,1.0,-0.1166666666666666,2.0,2.0,0.0,1.0,4.75,-1.0,-0.0,1.0,1.0,20.0,-0.0,1.0,1.0,-0.7333333333333334,0.9125,4.375,1.0,1.0,0.0,74.0,1.0,1.0,0.0,1.0,3.0,0.9125,0.0,0.0,1.0,-0.0375,-0.0,-0.7333333333333334,19.0,3.1,0.053954425,0.625,82.66499999999999,187.04
GDPa1-224,237.7,125.7,65.0,73.0,112.0,65.0,73.0,36.0,25.0,30.0,38.28,32.0,55.0,37.0,37.0,43.0,1.5,28.0,34.47142857142857,51.0,39.0,65.0,33.0,-1.5,2.5,14.0,14.0,14.0,-6.899999999999999,16.0,16.0,16.0,33.0,33.0,-1.0,-6.799999999999999,3.5,7.0,4.0,10.0,2.0,1.5,80.28037383177569,9.0,10.0,10.0,2.5,79.83050847457628,2.5,1.0,-1.0,7.0,1.0,-0.2666666666666668,2.0,0.0,-1.0,2.0,4.3,-2.0,1.0,1.0,1.5,20.0,1.0,1.0,1.0,-1.2666666666666666,-0.4875,4.0,0.0,0.0,0.0,73.0,0.5,2.0,0.5,1.5,2.0,0.32,0.0,0.0,1.0,-0.2374999999999999,-0.0,-1.2666666666666666,19.0,3.085,0.316099403,10.5,84.565,226.51
GDPa1-225,208.7,114.2,65.0,74.0,94.5,65.0,74.0,39.0,25.0,34.0,39.26984126984127,36.0,53.0,37.0,37.0,44.0,2.0,30.0,33.95061728395062,54.0,39.0,65.0,28.0,-1.0,0.0,15.0,15.0,15.0,-9.600000000000003,17.0,17.0,17.0,29.0,29.0,2.0,-8.500000000000002,2.0,9.0,2.0,9.0,3.0,3.0,78.59813084112149,7.0,9.0,7.0,1.0,78.64406779661017,0.0,2.0,-1.0,8.0,3.0,0.3833333333333333,4.0,2.0,-1.0,1.5,5.5,1.0,1.0,1.0,0.0,19.0,1.0,3.0,3.0,-1.9444444444444444,-0.425,4.0,1.0,1.0,0.0,74.0,0.0,-0.0,0.0,0.0,3.0,0.3833333333333333,0.0,0.0,1.0,0.0125,-0.0,-1.9444444444444444,19.0,2.625,0.0,2.125,84.89500000000001,186.82
GDPa1-226,222.0,121.8,65.0,74.0,100.2,65.0,74.0,35.0,27.0,33.0,39.04285714285714,38.0,58.0,38.0,38.0,43.0,7.0,25.0,35.803030303030305,55.0,38.0,65.0,31.0,0.0,4.5,15.0,15.0,15.0,-9.4,14.0,14.0,14.0,28.0,28.0,2.5,-5.1000000000000005,2.0,6.0,3.0,11.0,3.0,1.0,77.28971962616822,9.0,10.0,7.0,3.0,80.08403361344537,4.5,2.5,0.0,7.0,1.0,-1.1166666666666667,3.0,0.0,0.0,3.0,4.3,-1.0,1.0,2.0,1.5,20.0,-0.0,1.0,1.0,-1.2666666666666666,0.4624999999999999,4.75,1.0,1.0,1.0,74.0,0.0,1.0,-0.5,1.5,2.0,0.4624999999999999,0.0,0.0,2.0,-0.6375,-0.0,-1.2666666666666666,20.0,2.545,0.171907916,1.0,84.42500000000001,124.07
GDPa1-227,250.3,123.3,70.0,74.0,127.0,70.0,74.0,27.0,37.0,37.0,34.53409090909091,37.0,60.0,40.0,40.0,41.0,2.0,25.0,35.833333333333336,53.0,39.0,70.0,37.0,-3.0,0.0,18.0,18.0,18.0,-9.1,14.0,14.0,14.0,34.0,34.0,2.0,-5.799999999999998,2.0,12.0,5.0,13.0,3.0,6.0,79.82142857142857,6.0,11.0,8.0,2.0,79.12,0.0,2.0,-1.0,8.0,2.0,0.5666666666666667,4.0,1.0,-2.0,2.0,5.857142857142857,0.5,1.0,0.0,1.0,20.0,2.0,2.0,2.0,0.2,-0.6875,4.111111111111111,1.0,1.0,0.0,74.0,0.0,-0.0,-1.5,1.0,2.0,0.5666666666666667,0.0,0.0,0.5,-0.4375000000000001,-0.0,-0.9900000000000002,20.0,2.665,0.335853778,0.125,,142.34
GDPa1-228,234.5,132.3,65.0,74.0,102.2,65.0,74.0,36.0,31.0,37.0,41.86666666666667,38.0,52.0,42.0,42.0,40.0,6.5,26.0,35.351851851851855,54.0,40.0,65.0,30.0,0.0,3.0,17.0,17.0,17.0,-10.200000000000005,16.0,16.0,16.0,30.0,30.0,3.5,-5.800000000000001,0.5,9.0,3.0,12.0,2.0,2.0,79.07407407407408,5.0,10.0,6.0,3.0,79.83333333333334,3.0,3.5,0.0,9.0,2.0,1.6666666666666667,4.0,2.0,0.0,1.25,6.666666666666667,1.0,2.0,0.0,0.0,20.0,-0.0,3.0,3.0,-1.3333333333333333,1.2375,3.8,1.0,1.0,2.0,74.0,0.0,-0.0,-1.0,0.0,3.0,1.6666666666666667,0.0,1.0,0.5,-0.8875,-0.0,-1.3333333333333333,19.0,2.5,0.100569062,1.125,,491.52
GDPa1-229,228.6,111.2,65.0,74.0,117.4,65.0,74.0,34.0,31.0,35.0,34.45555555555556,36.0,60.0,40.0,40.0,44.0,-0.5,23.0,40.00909090909091,46.0,37.0,65.0,32.0,-3.5,1.0,22.0,22.0,22.0,-11.7,14.0,14.0,14.0,33.0,33.0,-1.5,-8.1,2.5,10.0,7.0,11.0,1.0,0.5,81.11111111111111,8.0,9.0,10.0,3.5,79.8360655737705,1.0,1.5,-1.0,10.0,0.1428571428571428,-2.3833333333333333,4.0,0.0,-1.0,1.0,4.888888888888889,1.5,2.0,0.0,-1.0,19.0,1.0,1.0,1.0,-0.3333333333333332,-0.7625,3.272727272727273,0.0,0.0,1.0,74.0,-2.0,-0.0,0.0,1.0,2.0,0.4124999999999998,0.0,2.0,0.6666666666666666,0.4124999999999998,2.0,-2.3833333333333333,19.0,2.87,0.445672918,9.0,,287.68
GDPa1-230,225.4,121.4,65.0,74.0,104.0,65.0,74.0,33.0,31.0,30.0,39.48571428571429,35.0,51.0,40.0,40.0,39.0,4.0,28.0,36.55,54.0,39.0,65.0,30.0,-2.0,1.5,14.0,14.0,14.0,-7.1000000000000005,18.0,18.0,18.0,31.0,31.0,2.5,-7.4,1.0,10.0,4.0,12.0,0.0,1.0,79.53271028037383,7.0,10.0,7.0,2.0,80.33333333333333,1.5,2.5,-2.0,8.0,0.5,0.9166666666666666,3.0,3.0,0.0,0.8,4.875,-1.0,2.0,1.0,0.0,20.0,-0.0,1.0,1.0,-1.8666666666666667,-0.625,3.888888888888889,1.0,1.0,0.0,74.0,0.5,1.0,0.5,0.0,3.0,0.9166666666666666,0.0,0.0,1.0,0.0999999999999999,-0.0,-1.8666666666666667,20.0,2.675,0.0,1.0,82.745,352.37
GDPa1-231,249.6,128.4,69.0,10.0,121.2,69.0,38.0,36.0,32.0,32.0,41.36,34.0,54.0,41.0,41.0,40.0,-0.5,28.0,36.56944444444444,52.0,42.0,69.0,36.0,1.5,0.0,15.0,15.0,15.0,-6.5,16.0,16.0,16.0,35.0,35.0,-0.5,-5.9,0.5,12.0,4.0,12.0,1.0,1.5,80.8108108108108,6.0,10.0,10.0,5.5,84.6774193548387,0.0,0.5,0.0,8.0,1.0,2.733333333333333,4.0,2.0,0.0,1.0,5.714285714285714,1.0,1.0,1.0,0.0,20.0,1.0,2.0,2.0,-1.2666666666666666,-0.6375,3.7777777777777777,0.0,0.0,1.0,66.0,0.5,-0.0,0.0,0.0,3.0,2.733333333333333,1.0,0.0,1.0,-0.5625,-0.0,-1.2666666666666666,19.0,2.9800000000000004,,-0.375,,85.5
